ID,Date,Job Title,Job Location,Hired,Easy Apply
11580220,3/16/19 10:15,ECOMMERCE DATA ANALYST,"Dallas, TX",FALSE,FALSE
11580274,9/15/19 15:20,MANUFACTURING DATA ANALYST,"Chicago, IL",FALSE,FALSE
11580287,1/24/19 17:00,MANUFACTURING DATA ANALYST,"San Francisco, CA",FALSE,TRUE
11580290,8/6/19 16:30,ECOMMERCE DATA ANALYST,"Dallas, TX",FALSE,FALSE
11580312,11/24/19 11:45,DATA QUALITY ANALYST,"New York, NY",FALSE,FALSE
11580318,10/23/19 18:27,ECOMMERCE DATA ANALYST,"South San Francisco, CA",FALSE,FALSE
11580331,5/12/19 11:30,MANUFACTURING DATA ANALYST,"Charlotte, NC",FALSE,FALSE
11580333,8/17/19 21:45,BUSINESS DATA ANALYST,"New York, NY",FALSE,FALSE
11580335,8/20/19 16:15,MANUFACTURING DATA ANALYST,"Salt Lake City, UT",FALSE,FALSE
11580389,8/19/19 12:45,LOAN DATA ANALYST,"New York, NY",TRUE,FALSE
11580413,10/11/19 9:20,BUSINESS DATA ANALYST,"Deerfield, IL",TRUE,FALSE
11580419,4/24/19 1:20,DIGITAL MARKETING DATA ANALYST,"Brooklyn, NY",TRUE,FALSE
11580426,3/1/19 21:15,TECHNICAL DATA ANALYST,"New York, NY",FALSE,TRUE
11580436,1/23/19 23:23,BUSINESS DATA ANALYST,"San Francisco, CA",FALSE,FALSE
11580458,6/5/19 19:50,TECHNICAL DATA ANALYST,"Berkeley, CA",FALSE,TRUE
11580566,3/2/19 0:10,FRAUD DATA ANALYST,"New York, NY",FALSE,FALSE
11580574,5/5/19 21:01,BUSINESS DATA ANALYST,"San Antonio, TX",TRUE,FALSE
11580594,6/18/19 21:24,DATA QUALITY ANALYST,"Phoenix, AZ",FALSE,TRUE
11580597,4/13/19 1:00,FRAUD DATA ANALYST,"San Jose, CA",FALSE,FALSE
11580626,6/17/19 19:30,RESEARCH DATA ANALYST,"Rolling Meadows, IL",FALSE,FALSE
11580631,8/4/19 13:00,BUSINESS DATA ANALYST,"San Antonio, TX",TRUE,FALSE
11580645,9/12/19 17:00,MANUFACTURING DATA ANALYST,"West Jordan, UT",FALSE,FALSE
11580658,8/6/19 13:00,BUSINESS DATA ANALYST,"Irving, TX",FALSE,FALSE
11580670,7/27/19 15:28,TECHNICAL DATA ANALYST,"New York, NY",TRUE,FALSE
11580699,2/19/19 9:00,BUSINESS DATA ANALYST,"West Lake Hills, TX",FALSE,FALSE
11580715,6/3/19 23:10,BUSINESS DATA ANALYST,"Columbus, OH",FALSE,FALSE
11580718,8/4/19 3:30,SALES DATA ANALYST,"Philadelphia, PA",FALSE,FALSE
11580719,7/1/19 13:10,BUSINESS DATA ANALYST,"New York, NY",FALSE,FALSE
11580721,11/3/19 22:00,MANUFACTURING DATA ANALYST,"El Segundo, CA",FALSE,FALSE
11580735,10/1/19 10:30,QA DATA ANALYST,"Denver, CO",FALSE,FALSE
11580736,3/12/19 20:30,BUSINESS DATA ANALYST,"Feasterville Trevose, PA",FALSE,FALSE
11580738,5/26/19 14:46,BUSINESS DATA ANALYST,"Houston, TX",FALSE,FALSE
11580749,11/4/19 17:18,QA DATA ANALYST,"Chicago, IL",FALSE,FALSE
11580753,1/5/19 14:30,BUSINESS DATA ANALYST,"Whippany, NJ",FALSE,FALSE
11580757,9/23/19 11:30,DATA QUALITY ANALYST,"Dallas, TX",FALSE,TRUE
11580760,9/24/19 14:07,ECOMMERCE DATA ANALYST,"Pleasanton, CA",FALSE,FALSE
11580762,11/10/19 14:00,DATA QUALITY ANALYST,"San Antonio, TX",FALSE,FALSE
11580775,9/10/19 11:36,QA DATA ANALYST,"New York, NY",TRUE,FALSE
11580780,2/8/19 5:15,OPERATIONS RESEARCH DATA ANALYST,"Chicago, IL",TRUE,TRUE
11580787,5/18/19 23:30,DATA QUALITY ANALYST,"New York, NY",FALSE,TRUE
11580824,2/1/19 1:30,CLINICAL DATA ANALYST,"New York, NY",FALSE,FALSE
11580829,5/20/19 9:32,DATA GOVERNANCE ANALYST,"New York, NY",FALSE,FALSE
11580831,10/8/19 19:00,QA DATA ANALYST,"Woodland Hills, CA",FALSE,FALSE
11580835,2/10/19 18:20,DIGITAL MARKETING DATA ANALYST,"Glendale, AZ",TRUE,FALSE
11580836,4/15/19 23:00,MANUFACTURING DATA ANALYST,"Fort Worth, TX",TRUE,FALSE
11580843,5/19/19 17:30,CLINICAL DATA ANALYST,"New York, NY",FALSE,FALSE
11580859,1/1/19 19:30,DATA QUALITY ANALYST,"New York, NY",TRUE,FALSE
11580876,7/17/19 13:00,TECHNICAL DATA ANALYST,"Austin, TX",FALSE,FALSE
11580880,3/22/19 9:20,TECHNICAL DATA ANALYST,"San Francisco, CA",TRUE,FALSE
11580882,5/19/19 15:00,DATA QUALITY ANALYST,"New York, NY",FALSE,FALSE
11580896,12/29/19 16:45,DATA QUALITY ANALYST,"Chicago, IL",FALSE,TRUE
11580901,10/24/19 7:47,RESEARCH DATA ANALYST,"San Francisco, CA",FALSE,FALSE
11580904,4/28/19 12:05,TECHNICAL DATA ANALYST,"Pasadena, CA",FALSE,FALSE
11580924,7/10/19 11:29,RESEARCH DATA ANALYST,"Houston, TX",FALSE,FALSE
11580945,6/9/19 17:40,BUSINESS DATA ANALYST,"New York, NY",FALSE,FALSE
11581008,10/14/19 18:19,DATA QUALITY ANALYST,"Horsham, PA",FALSE,TRUE
11581037,3/25/19 20:54,DATA QUALITY ANALYST,"Broomfield, CO",FALSE,TRUE
11581048,7/3/19 16:32,ECOMMERCE DATA ANALYST,"New York, NY",FALSE,FALSE
11581064,12/10/19 18:00,DATA QUALITY ANALYST,"Stanford, CA",FALSE,FALSE
11581092,9/24/19 21:00,QA DATA ANALYST,"Fremont, CA",FALSE,FALSE
11581102,4/20/19 16:45,BUSINESS DATA ANALYST,"Seattle, WA",FALSE,FALSE
11581103,12/18/19 16:30,RESEARCH DATA ANALYST,"Centennial, CO",FALSE,FALSE
11581156,5/5/19 22:35,BUSINESS DATA ANALYST,"San Antonio, TX",FALSE,FALSE
11581167,3/20/19 15:00,DATA GOVERNANCE ANALYST,"Columbus, OH",FALSE,FALSE
11581208,10/12/19 7:15,OPERATIONS RESEARCH DATA ANALYST,"Pearland, TX",FALSE,FALSE
11581221,11/10/19 23:00,BUSINESS DATA ANALYST,"San Diego, CA",FALSE,FALSE
11581267,2/12/19 13:00,DATA GOVERNANCE ANALYST,"Philadelphia, PA",FALSE,TRUE
11581274,6/1/19 9:25,MANUFACTURING DATA ANALYST,"San Jose, CA",FALSE,FALSE
11581275,2/12/19 18:30,BUSINESS DATA ANALYST,"Camden, NJ",FALSE,FALSE
11581277,1/13/19 2:30,CLINICAL DATA ANALYST,"Fort Washington, PA",FALSE,FALSE
11581286,2/26/19 13:30,DATA GOVERNANCE ANALYST,"Centennial, CO",FALSE,FALSE
11581291,7/29/19 12:00,DATA GOVERNANCE ANALYST,"Los Angeles, CA",FALSE,FALSE
11581310,7/29/19 13:05,ECOMMERCE DATA ANALYST,"Northridge, CA",FALSE,FALSE
11581341,5/3/19 19:25,CLINICAL DATA ANALYST,"Scottsdale, AZ",TRUE,FALSE
11581348,2/7/19 13:15,DATA QUALITY ANALYST,"Burbank, CA",FALSE,FALSE
11581361,4/17/19 18:30,QA DATA ANALYST,"San Francisco, CA",TRUE,FALSE
11581365,5/8/19 19:54,DATA QUALITY ANALYST,"San Jose, CA",FALSE,FALSE
11581393,10/3/19 15:30,BUSINESS DATA ANALYST,"New York, NY",FALSE,FALSE
11581394,7/21/19 3:00,ECOMMERCE DATA ANALYST,"San Francisco, CA",FALSE,FALSE
11581409,3/9/19 10:00,CLINICAL DATA ANALYST,"Chicago, IL",FALSE,FALSE
11581415,12/10/19 13:36,MANUFACTURING DATA ANALYST,"Santa Clara, CA",FALSE,TRUE
11581422,12/23/19 9:50,MANUFACTURING DATA ANALYST,"Florham Park, NJ",FALSE,FALSE
11581434,1/4/19 8:15,TECHNICAL DATA ANALYST,"New York, NY",TRUE,FALSE
11581445,4/8/19 20:25,DATA QUALITY ANALYST,"Bensalem, PA",TRUE,TRUE
11581457,3/2/19 12:00,MANUFACTURING DATA ANALYST,"Jersey City, NJ",FALSE,FALSE
11581472,5/31/19 13:00,BUSINESS DATA ANALYST,"Dallas, TX",FALSE,FALSE
11581487,12/6/19 9:10,DATA QUALITY ANALYST,"West Chester, PA",FALSE,TRUE
11581495,5/23/19 1:00,CLINICAL DATA ANALYST,"Los Angeles, CA",FALSE,FALSE
11581498,11/22/19 21:00,MANUFACTURING DATA ANALYST,"New York, NY",FALSE,TRUE
11581560,1/12/19 8:03,LOAN DATA ANALYST,"Tempe, AZ",TRUE,FALSE
11581601,9/10/19 14:50,MANUFACTURING DATA ANALYST,"New York, NY",FALSE,FALSE
11581623,1/8/19 18:10,DATA QUALITY ANALYST,"Los Angeles, CA",FALSE,TRUE
11581637,7/5/19 9:00,CLINICAL DATA ANALYST,"Woodcliff Lake, NJ",FALSE,FALSE
11581639,11/1/19 8:50,MANUFACTURING DATA ANALYST,"Salt Lake City, UT",FALSE,FALSE
11581681,12/3/19 13:57,TECHNICAL DATA ANALYST,"Houston, TX",FALSE,FALSE
11581682,9/22/19 17:20,CLINICAL DATA ANALYST,"Tarrant, TX",FALSE,FALSE
11581688,2/18/19 16:42,ECOMMERCE DATA ANALYST,"Austin, TX",FALSE,FALSE
11581705,7/31/19 2:57,DATA QUALITY ANALYST,"Chicago, IL",FALSE,TRUE
11581712,11/16/19 11:00,BUSINESS DATA ANALYST,"Cedar Park, TX",FALSE,FALSE
11581716,9/12/19 16:29,DATA QUALITY ANALYST,"Franklin Lakes, NJ",TRUE,FALSE
11581750,6/26/19 20:22,TECHNICAL DATA ANALYST,"Columbus, OH",FALSE,FALSE
11581759,12/28/19 3:15,ECOMMERCE DATA ANALYST,"Chicago, IL",FALSE,FALSE
11581843,1/11/19 1:48,ECOMMERCE DATA ANALYST,"Houston, TX",FALSE,FALSE
11581848,4/30/19 12:53,CLINICAL DATA ANALYST,"Los Angeles, CA",FALSE,FALSE
11581865,3/4/19 17:50,LOAN DATA ANALYST,"Chesapeake, VA",TRUE,FALSE
11581870,7/22/19 6:10,CLINICAL DATA ANALYST,"Seattle, WA",FALSE,FALSE
11581894,7/23/19 20:15,TECHNICAL DATA ANALYST,"Denver, CO",FALSE,FALSE
11581899,6/30/19 15:00,DIGITAL MARKETING DATA ANALYST,"Denver, CO",TRUE,FALSE
11581903,10/18/19 19:45,CLINICAL DATA ANALYST,"Cupertino, CA",FALSE,FALSE
11581921,4/14/19 10:30,BUSINESS DATA ANALYST,"San Jose, CA",FALSE,FALSE
11581923,1/23/19 19:33,ECOMMERCE DATA ANALYST,"Charlotte, NC",FALSE,FALSE
11581929,1/24/19 12:30,DATA QUALITY ANALYST,"San Francisco, CA",FALSE,TRUE
11581939,7/22/19 21:00,TECHNICAL DATA ANALYST,"Denver, CO",FALSE,FALSE
11581946,6/16/19 12:00,PRODUCT DATA ANALYST,"Anaheim, CA",TRUE,FALSE
11581964,11/9/19 13:17,BUSINESS DATA ANALYST,"Wayne, PA",FALSE,FALSE
11581972,8/16/19 0:00,QA DATA ANALYST,"New York, NY",FALSE,FALSE
11581989,8/30/19 15:30,DIGITAL MARKETING DATA ANALYST,"Dallas, TX",TRUE,FALSE
11581999,8/29/19 1:48,TECHNICAL DATA ANALYST,"National City, CA",FALSE,TRUE
11582037,3/18/19 14:50,QA DATA ANALYST,"San Jose, CA",FALSE,FALSE
11582038,1/9/19 7:35,BUSINESS DATA ANALYST,"Anaheim, CA",FALSE,FALSE
11582045,12/30/19 12:30,CLINICAL DATA ANALYST,"Houston, TX",FALSE,FALSE
11582050,1/25/19 23:39,DATA QUALITY ANALYST,"Oakland, CA",FALSE,TRUE
11582060,11/18/19 23:00,MANUFACTURING DATA ANALYST,"San Francisco, CA",FALSE,FALSE
11582066,10/13/19 15:10,DATA QUALITY ANALYST,"Philadelphia, PA",TRUE,TRUE
11582074,11/29/19 21:35,MANUFACTURING DATA ANALYST,"Los Angeles, CA",TRUE,TRUE
11582083,3/13/19 18:00,DATA QUALITY ANALYST,"West Point, PA",TRUE,FALSE
11582090,4/12/19 18:39,BUSINESS DATA ANALYST,"Irving, TX",FALSE,FALSE
11582092,11/6/19 16:54,DATA QUALITY ANALYST,"Houston, TX",FALSE,FALSE
11582097,10/4/19 12:40,TECHNICAL DATA ANALYST,"Lake Success, NY",FALSE,FALSE
11582108,1/29/19 17:01,DATA QUALITY ANALYST,"New York, NY",FALSE,FALSE
11582110,7/2/19 20:30,CLINICAL DATA ANALYST,"New York, NY",FALSE,FALSE
11582119,5/7/19 17:20,TECHNICAL DATA ANALYST,"Dallas, TX",FALSE,TRUE
11582123,6/8/19 19:49,DIGITAL MARKETING DATA ANALYST,"Englewood, CO",TRUE,FALSE
11582144,11/4/19 22:12,DATA QUALITY ANALYST,"Chicago, IL",FALSE,TRUE
11582155,2/13/19 16:00,DIGITAL MARKETING DATA ANALYST,"San Antonio, TX",TRUE,FALSE
11582164,9/20/19 9:00,ECOMMERCE DATA ANALYST,"King of Prussia, PA",FALSE,FALSE
11582176,9/22/19 11:00,TECHNICAL DATA ANALYST,"Arlington, TX",TRUE,TRUE
11582184,11/23/19 22:56,DIGITAL MARKETING DATA ANALYST,"New York, NY",TRUE,FALSE
11582188,2/10/19 18:00,MANUFACTURING DATA ANALYST,"Scottsdale, AZ",TRUE,FALSE
11582195,6/3/19 10:12,CLINICAL DATA ANALYST,"Austin, TX",FALSE,FALSE
11582232,8/24/19 11:00,TECHNICAL DATA ANALYST,"Downers Grove, IL",FALSE,FALSE
11582242,4/26/19 15:00,TECHNICAL DATA ANALYST,"Florham Park, NJ",FALSE,FALSE
11582245,7/19/19 2:19,TECHNICAL DATA ANALYST,"Charlotte, NC",TRUE,FALSE
11582259,6/16/19 22:30,DATA QUALITY ANALYST,"Burr Ridge, IL",FALSE,TRUE
11582266,5/13/19 0:20,DATA GOVERNANCE ANALYST,"Charlotte, NC",FALSE,FALSE
11582276,4/30/19 2:03,DATA QUALITY ANALYST,"El Segundo, CA",FALSE,TRUE
11582286,4/25/19 11:40,CLINICAL DATA ANALYST,"New York, NY",FALSE,TRUE
11582296,12/28/19 12:29,PRODUCT DATA ANALYST,"Chicago, IL",TRUE,FALSE
11582333,8/10/19 1:26,SALES DATA ANALYST,"Jacksonville, FL",TRUE,FALSE
11582351,7/3/19 10:10,ECOMMERCE DATA ANALYST,"New York, NY",FALSE,FALSE
11582353,12/12/19 11:08,ECOMMERCE DATA ANALYST,"Austin, TX",FALSE,FALSE
11582355,4/18/19 1:45,ECOMMERCE DATA ANALYST,"San Francisco, CA",TRUE,FALSE
11582382,10/27/19 22:01,TECHNICAL DATA ANALYST,"Long Island City, NY",FALSE,FALSE
11582402,8/25/19 16:35,QA DATA ANALYST,"Phoenix, AZ",FALSE,FALSE
11582451,11/15/19 13:00,DATA QUALITY ANALYST,"Santa Clara, CA",TRUE,TRUE
11582477,9/13/19 5:00,QA DATA ANALYST,"Norfolk, VA",FALSE,FALSE
11582483,2/7/19 15:30,BUSINESS DATA ANALYST,"San Fernando, CA",TRUE,FALSE
11582529,9/3/19 15:32,DIGITAL MARKETING DATA ANALYST,"Charlotte, NC",TRUE,FALSE
11582532,6/19/19 10:45,QA DATA ANALYST,"Phoenix, AZ",FALSE,FALSE
11582533,11/17/19 2:00,BUSINESS DATA ANALYST,"Columbus, OH",FALSE,FALSE
11582535,8/11/19 13:20,BUSINESS DATA ANALYST,"Charlotte, NC",FALSE,FALSE
11582536,11/3/19 0:00,BUSINESS DATA ANALYST,"Los Angeles, CA",FALSE,FALSE
11582537,8/24/19 22:28,BUSINESS DATA ANALYST,"Houston, TX",FALSE,FALSE
11582541,8/24/19 17:20,DATA QUALITY ANALYST,"Chicago, IL",TRUE,TRUE
11582546,3/24/19 10:15,TECHNICAL DATA ANALYST,"Redmond, WA",FALSE,FALSE
11582566,6/2/19 13:45,DATA QUALITY ANALYST,"Pleasanton, CA",FALSE,TRUE
11582573,10/12/19 21:00,DATA GOVERNANCE ANALYST,"DC Ranch, AZ",FALSE,FALSE
11582590,7/18/19 15:30,DIGITAL MARKETING DATA ANALYST,"Fort Worth, TX",TRUE,FALSE
11582599,5/28/19 13:00,DIGITAL MARKETING DATA ANALYST,"Philadelphia, PA",TRUE,FALSE
11582601,9/2/19 10:00,QA DATA ANALYST,"West Lake Hills, TX",FALSE,FALSE
11582602,12/24/19 16:17,QA DATA ANALYST,"Hampton, VA",FALSE,FALSE
11582610,12/1/19 2:30,RESEARCH DATA ANALYST,"Los Angeles, CA",FALSE,FALSE
11582615,9/30/19 14:30,BUSINESS DATA ANALYST,"Seattle, WA",FALSE,FALSE
11582623,3/14/19 20:00,CLINICAL DATA ANALYST,"San Diego, CA",FALSE,FALSE
11582664,7/9/19 6:00,ECOMMERCE DATA ANALYST,"Chicago, IL",FALSE,FALSE
11582673,11/7/19 19:15,DATA QUALITY ANALYST,"Scottsdale, AZ",FALSE,TRUE
11582678,5/17/19 15:30,ECOMMERCE DATA ANALYST,"New York, NY",FALSE,FALSE
11582682,2/2/19 12:30,CLINICAL DATA ANALYST,"New York, NY",FALSE,FALSE
11582720,3/26/19 17:59,BUSINESS DATA ANALYST,"New York, NY",TRUE,FALSE
11582737,10/26/19 8:20,BUSINESS DATA ANALYST,"Denver, CO",FALSE,FALSE
11582745,1/10/19 16:30,DIGITAL MARKETING DATA ANALYST,"Chicago, IL",TRUE,FALSE
11582750,12/14/19 0:30,DIGITAL MARKETING DATA ANALYST,"Fort Mill, SC",TRUE,FALSE
11582760,7/30/19 7:00,BUSINESS DATA ANALYST,"Panorama City, CA",FALSE,FALSE
11582775,4/8/19 13:05,DATA GOVERNANCE ANALYST,"Malvern, PA",FALSE,FALSE
11582793,12/19/19 11:15,DATA QUALITY ANALYST,"New York, NY",TRUE,FALSE
11582794,1/15/19 9:00,MANUFACTURING DATA ANALYST,"San Antonio, TX",FALSE,TRUE
11582837,12/7/19 18:42,QA DATA ANALYST,"San Diego, CA",FALSE,FALSE
11582845,9/19/19 9:00,CLINICAL DATA ANALYST,"Philadelphia, PA",FALSE,FALSE
11582853,1/17/19 18:00,DIGITAL MARKETING DATA ANALYST,"Plano, TX",TRUE,FALSE
11582857,12/6/19 23:45,DIGITAL MARKETING DATA ANALYST,"San Antonio, TX",TRUE,FALSE
11582867,5/30/19 2:00,DIGITAL MARKETING DATA ANALYST,"San Diego, CA",TRUE,FALSE
11582871,4/11/19 9:05,BUSINESS DATA ANALYST,"Dallas, TX",FALSE,FALSE
11582890,7/9/19 9:12,DATA ENGINEER ANALYST,"Oak Brook, IL",TRUE,FALSE
11582909,1/30/19 5:05,BUSINESS DATA ANALYST,"New York, NY",TRUE,FALSE
11582911,2/15/19 2:45,DATA QUALITY ANALYST,"Irving, TX",FALSE,FALSE
11582939,7/26/19 2:30,TECHNICAL DATA ANALYST,"New York, NY",FALSE,FALSE
11582940,5/25/19 10:10,DATA QUALITY ANALYST,"Chicago, IL",TRUE,TRUE
11582948,7/26/19 16:10,ECOMMERCE DATA ANALYST,"New York, NY",FALSE,FALSE
11582962,8/18/19 0:45,DATA QUALITY ANALYST,"New York, NY",TRUE,TRUE
11583025,7/30/19 20:15,MANUFACTURING DATA ANALYST,"Chicago, IL",TRUE,FALSE
11583028,3/6/19 6:06,DATA QUALITY ANALYST,"Los Angeles, CA",FALSE,FALSE
11583029,4/16/19 17:00,DATA QUALITY ANALYST,"Charlotte, NC",TRUE,TRUE
11583037,9/11/19 15:30,ECOMMERCE DATA ANALYST,"New York, NY",FALSE,FALSE
11583040,8/29/19 15:45,ECOMMERCE DATA ANALYST,"Dallas, TX",FALSE,FALSE
11583051,10/7/19 10:40,DATA GOVERNANCE ANALYST,"Norfolk, VA",FALSE,FALSE
11583058,12/13/19 9:00,DATA GOVERNANCE ANALYST,"Roanoke, TX",FALSE,FALSE
11583095,3/2/19 18:00,CLINICAL DATA ANALYST,"New York, NY",FALSE,FALSE
11583098,9/21/19 8:30,BUSINESS DATA ANALYST,"San Diego, CA",FALSE,FALSE
11583099,1/23/19 15:10,DATA QUALITY ANALYST,"Charlotte, NC",TRUE,TRUE
11583110,3/15/19 19:00,BUSINESS DATA ANALYST,"Dallas, TX",FALSE,FALSE
11583114,6/30/19 23:00,DATA QUALITY ANALYST,"Denver, CO",TRUE,TRUE
11583122,4/12/19 3:57,BUSINESS DATA ANALYST,"Carrollton, TX",FALSE,FALSE
11583124,5/14/19 10:00,BUSINESS DATA ANALYST,"San Francisco, CA",FALSE,FALSE
11583130,9/2/19 23:10,DATA QUALITY ANALYST,"Columbus, OH",FALSE,FALSE
11583131,6/9/19 14:00,TECHNICAL DATA ANALYST,"New York, NY",FALSE,FALSE
11583147,6/7/19 19:39,ECOMMERCE DATA ANALYST,"Redmond, WA",FALSE,FALSE
11583188,5/4/19 19:00,BUSINESS DATA ANALYST,"Malvern, PA",FALSE,FALSE
11583207,7/7/19 16:00,PRODUCT DATA ANALYST,"Beverly Hills, CA",FALSE,FALSE
11583234,6/8/19 14:40,QA DATA ANALYST,"Lakewood, CO",FALSE,FALSE
11583235,7/25/19 9:00,OPERATIONS RESEARCH DATA ANALYST,"New York, NY",FALSE,TRUE
11583244,9/12/19 3:45,QA DATA ANALYST,"New York, NY",FALSE,FALSE
11583247,1/19/19 13:00,CREDIT DATA ANALYST,"Milpitas, CA",TRUE,FALSE
11583260,7/20/19 20:00,MANUFACTURING DATA ANALYST,"Burlingame, CA",FALSE,FALSE
11583262,2/5/19 16:00,DIGITAL MARKETING DATA ANALYST,"Los Angeles, CA",TRUE,FALSE
11583274,9/29/19 7:00,BUSINESS DATA ANALYST,"San Francisco, CA",FALSE,FALSE
11583278,1/4/19 19:00,DIGITAL MARKETING DATA ANALYST,"New York, NY",TRUE,FALSE
11583285,5/29/19 16:30,QA DATA ANALYST,"San Antonio, TX",FALSE,FALSE
11583312,9/25/19 18:30,BUSINESS DATA ANALYST,"Austin, TX",FALSE,FALSE
11583332,5/18/19 15:00,BUSINESS DATA ANALYST,"New York, NY",FALSE,FALSE
11583337,7/21/19 18:30,BUSINESS DATA ANALYST,"San Francisco, CA",TRUE,FALSE
11583345,5/5/19 5:00,DATA QUALITY ANALYST,"Wilmington, DE",FALSE,TRUE
11583358,10/11/19 20:30,DIGITAL MARKETING DATA ANALYST,"Houston, TX",TRUE,FALSE
11583368,9/17/19 20:30,PRODUCT DATA ANALYST,"Houston, TX",TRUE,FALSE
11583371,7/2/19 14:00,DATA QUALITY ANALYST,"New York, NY",FALSE,TRUE
11583372,7/3/19 10:59,QA DATA ANALYST,"New York, NY",FALSE,FALSE
11583376,3/15/19 2:07,DIGITAL MARKETING DATA ANALYST,"San Diego, CA",TRUE,FALSE
11583397,6/1/19 5:02,ECOMMERCE DATA ANALYST,"Los Gatos, CA",FALSE,FALSE
11583404,2/22/19 23:50,DATA QUALITY ANALYST,"San Mateo, CA",TRUE,FALSE
11583424,5/1/19 21:30,TECHNICAL DATA ANALYST,"Deerfield, IL",FALSE,FALSE
11583428,3/26/19 9:45,ECOMMERCE DATA ANALYST,"Greenwood Village, Arapahoe, CO",FALSE,FALSE
11583452,10/4/19 23:30,BUSINESS DATA ANALYST,"Fairfield, NJ",FALSE,FALSE
11583453,2/25/19 12:00,BUSINESS DATA ANALYST,"Denver, CO",FALSE,FALSE
11583491,3/19/19 14:06,BUSINESS DATA ANALYST,"Austin, TX",FALSE,FALSE
11583510,7/2/19 9:00,BUSINESS DATA ANALYST,"New York, NY",FALSE,FALSE
11583534,8/24/19 9:00,TECHNICAL DATA ANALYST,"Chicago, IL",FALSE,TRUE
11583541,3/20/19 6:58,RESEARCH DATA ANALYST,"Jacksonville, FL",FALSE,FALSE
11583552,3/29/19 13:04,BUSINESS DATA ANALYST,"New York, NY",FALSE,FALSE
11583560,1/13/19 12:35,BUSINESS DATA ANALYST,"Philadelphia, PA",FALSE,FALSE
11583577,10/10/19 10:45,QA DATA ANALYST,"Chicago, IL",FALSE,FALSE
11583591,3/15/19 22:30,DATA QUALITY ANALYST,"Dallas, TX",FALSE,FALSE
11583602,10/28/19 14:19,DIGITAL MARKETING DATA ANALYST,"Brooklyn, NY",TRUE,FALSE
11583610,12/13/19 18:20,ECOMMERCE DATA ANALYST,"Charlotte, NC",FALSE,FALSE
11583665,12/4/19 4:11,RESEARCH DATA ANALYST,"Houston, TX",FALSE,FALSE
11583666,3/5/19 19:20,TECHNICAL DATA ANALYST,"Burbank, CA",FALSE,FALSE
11583672,6/14/19 20:30,BUSINESS DATA ANALYST,"Venice, CA",FALSE,FALSE
11583712,8/17/19 13:32,MANUFACTURING DATA ANALYST,"New York, NY",FALSE,TRUE
11583725,11/8/19 21:00,TECHNICAL DATA ANALYST,"Philadelphia, PA",FALSE,FALSE
11583745,12/20/19 20:06,DIGITAL MARKETING DATA ANALYST,"New York, NY",TRUE,FALSE
11583746,8/31/19 14:55,BUSINESS DATA ANALYST,"San Jose, CA",TRUE,FALSE
11583770,6/26/19 11:52,LOAN DATA ANALYST,"Jacksonville, FL",FALSE,FALSE
11583781,11/16/19 22:00,RESEARCH DATA ANALYST,"Fort Worth, TX",FALSE,FALSE
11583796,7/26/19 11:20,LOAN DATA ANALYST,"Newark, NJ",TRUE,FALSE
11583801,3/31/19 1:00,DIGITAL MARKETING DATA ANALYST,"Hoboken, NJ",TRUE,FALSE
11583815,5/18/19 15:35,TECHNICAL DATA ANALYST,"New York, NY",FALSE,FALSE
11583827,11/17/19 7:20,BUSINESS DATA ANALYST,"Columbus, OH",FALSE,FALSE
11583856,11/6/19 18:30,BUSINESS DATA ANALYST,"Houston, TX",FALSE,FALSE
11583899,8/1/19 9:57,REGULATORY DATA ANALYST,"Chicago, IL",TRUE,FALSE
11583900,12/1/19 16:35,ECOMMERCE DATA ANALYST,"Anaheim, CA",TRUE,FALSE
11583907,8/26/19 0:00,DATA QUALITY ANALYST,"Phoenix, AZ",TRUE,TRUE
11583908,3/17/19 8:20,TECHNICAL DATA ANALYST,"Menlo Park, CA",FALSE,FALSE
11583934,1/29/19 7:19,DATA QUALITY ANALYST,"Denver, CO",FALSE,FALSE
11583941,12/16/19 11:30,DATA QUALITY ANALYST,"San Francisco, CA",FALSE,FALSE
11583942,4/23/19 16:30,DATA QUALITY ANALYST,"New York, NY",FALSE,TRUE
11583944,1/5/19 3:37,DATA QUALITY ANALYST,"New York, NY",TRUE,TRUE
11583945,4/30/19 19:00,DATA QUALITY ANALYST,"Chicago, IL",FALSE,FALSE
11583959,11/21/19 8:30,ECOMMERCE DATA ANALYST,"Redmond, WA",FALSE,FALSE
11583964,1/16/19 17:00,DATA QUALITY ANALYST,"Dallas, TX",FALSE,FALSE
11583974,2/16/19 19:00,RESEARCH DATA ANALYST,"Santa Clara, CA",FALSE,FALSE
11583986,2/10/19 19:30,QA DATA ANALYST,"Phoenix, AZ",TRUE,FALSE
11584002,11/25/19 16:12,QA DATA ANALYST,"New York, NY",FALSE,FALSE
11584031,4/10/19 14:00,TECHNICAL DATA ANALYST,"San Diego, CA",FALSE,FALSE
11584049,4/22/19 7:36,DATA QUALITY ANALYST,"Centennial, CO",FALSE,FALSE
11584064,3/22/19 16:03,TECHNICAL DATA ANALYST,"Oakland, CA",FALSE,FALSE
11584071,9/20/19 19:18,CREDIT DATA ANALYST,"San Antonio, TX",TRUE,FALSE
11584073,4/24/19 9:33,TRANSPORTATION ANALYST,"Jersey City, NJ",FALSE,FALSE
11584090,5/9/19 12:00,RESEARCH DATA ANALYST,"Cupertino, CA",FALSE,FALSE
